id,category,name,subtitle,url,date_published,rating_value,rating_count,rating_ratio,price_category,price,price_currency,has_in_app_purchases,author_name,author_url,description
734887606,Photo & Video,Chatbooks: Print Family Photos,"Photo Books,Prints & Decor",https://apps.apple.com/us/app/chatbooks-print-family-photos/id734887606,2013-11-06,4.8,104680,87-10-2-0-0,free,0,USD,No,"Chatbooks, Inc.",https://apps.apple.com/us/developer/chatbooks-inc/id542523202," Affordable family photo books and Wall Tiles straight from your phone. Print albums pulling pictures from your Instagram, Facebook, Google Photos or your camera roll in just 5 minutes! Join over one million Chatbookers and make the world’s easiest photo books and Wall Tiles, with prices starting at $5. Trust our fast and intuitive app and create beautiful photobooks in minutes, on the go. 5 reasons to love Chatbooks Intuitive and integrated app: With our simple interface, you can easily import pictures from your phone’s gallery, or even your Instagram or Facebook account! Smart editor: Our app’s special technology helps you sort out blurry, dark, and accidental photos, so you can get straight to the pictures you want to print. Quality print: Enjoy well-balanced colors on premium paper, with a subtle sheen. Home delivery: All your photobooks and Christmas cards will be delivered straight to your home. Ongoing Photo Book Series: you can now choose to automatically print an album every time you publish 60 new pictures on your Instagram account! Don’t wait any longer: you can now turn your memories into slick albums that will look incredible on your coffee table. Chatbooks have been featured everywhere from the Today Show to Oprah magazine, and we promise you will love your books. We’re so sure that we have a 100% money-back guarantee. No hassle. No questions. No fine print. 6x6 photo books start at $10 for 30 pages. Add more pages for 20 cents a page, and to Hardcover or an 8x8 size for just a few dollars more. Subscribe to the Series option and get free shipping too! So make your memories tangible, and protect them from a phone crash. So start printing today - you won’t regret it. "
815072622,Photo & Video,Background Eraser: superimpose,Photo Cut Out & Sticker Maker,https://apps.apple.com/us/app/background-eraser-superimpose/id815072622,2014-02-17,4.5,101098,70-19-8-2-2,free,0,USD,Offers In-App Purchases,SUNWOONG JANG,https://apps.apple.com/us/developer/sunwoong-jang/id515224445,"This app helps to remove the background of any picture of yours and maintain transparency with just few taps.  Just touch where you want to remove. ""Target"" function removes the area of similar color automatically.  The image which one maintaining transparency background can be used with other apps  ex) Keynote. Pages, etc.  #Cut Out Tools – Cut images (Zoom in to work for fine pixel-level accuracy)  ___#Erase/Restore : Erase/Restore the area you touched  ___#Target Area Auto remove tool (Area/Color) : Remove similar color area automatically  ___#Reverse tool : Reverse removed area  #Crop – Crop your photos with 15 different presets feature quickly and easily.  #Adjust Effect - 9 ADJUSTMENT tools (Smooth, brightness, contrast, saturation, exposure, highlights, shadows, temperature, vignette)  **”Smooth” - Smoothing image edge  #Add Background Photo - Remove &amp; Change your photo background  #Full Resolution - Selecting size of output picture (HQ 3264 x 3264 pixel , Normal 1600 x 1600 pixel, LQ 800 x 600 pixel)  #PNG/ JPEG File Selection - Selecting size of output picture (PNG_transparent background,JPEG_white background)  #Share Instagram, Facebook, Twitter, Mail, Other Apps #1.4.5 update - 1.4.5_Remove watermark in transparent image - 1.4.5_Full size image quality bug fix  - 1.4.5_minor bug fix - Foreground Photo can Move &amp; Zoom &amp; Rotate!!  - Redesigned UI/UX - iPhone 5/5S/6/6plus resolution support - Added blur background function - Added 2 brand new Background Packs  : Colors, Gradients - Added No crop size Editor for Instagram - Added Store - Added Instagram Tag Button : #BackgroundEraser"
326876192,Photo & Video,Epson iPrint,,https://apps.apple.com/us/app/epson-iprint/id326876192,2009-12-13,2.7,539,24-13-13-12-39,free,0,USD,No,Seiko Epson Corporation,https://apps.apple.com/us/developer/seiko-epson-corporation/id326876195,"Print, scan, and share directly from your iPhone®, iPad®, or iPod® Touch. Print photos, emails, webpages and files including Microsoft® Word, Excel®, PowerPoint® and PDF documents. Also supports Box, Dropbox, Evernote®*1, Google Drive™ and Microsoft OneDrive™. Epson iPrint makes printing easy and convenient whether your printer is in the next room or across the world. Key Features • Print, scan, and share directly from your iPhone, iPod Touch or iPad • Print from anywhere in the world to email-enabled Epson printers using remote print functionality • Print photos, PDFs and Microsoft Office documents such as Word, Excel and PowerPoint • Print stored files, email attachments, and online files from Box, Dropbox, Evernote, Google Drive and Microsoft OneDrive • Capture a document with your device camera, format, enhance, then save, ready to print  • Scan from your Epson all-in-one and share your file (save to your device, send via email or save online) • Copy documents and photos using your mobile device and a nearby Epson printer • Transfer files between your device and an SD card or USB drive via an Epson printer • Check your printer's status and ink levels • Print within a complex network environment using manual IP printer setup • Get help with a built-in FAQ section Advanced Features • Print high quality photos with automatic backlight and color cast correction • Choose and print multiple photos • Print your email attachments and stored files • Configure your print options including paper size and type, number of copies, page range and one- or two-sided printing • Print with and without borders • Switch between color or monochrome printing • Choose from different scanning resolutions and image types • Optimize print quality • Buy ink and supplies for your printer • Setup &amp; register to Epson Connect • Manage remote printers Printers Supported See the following website for supported printers. http://support.epson.net/appinfo/iprint/en To use iPrint with a Wi-Fi connection, you must allow the app to use your device's location services.  This allows iPrint to search for wireless networks; your location data is not collected. *1 Evernote is a registered trademark of U.S. Evernote Corporation."
523481129,Photo & Video,Whitagram,Square framing,https://apps.apple.com/us/app/whitagram/id523481129,2012-05-09,3.8,400,55-12-8-9-16,free,0,USD,Offers In-App Purchases,Sangmook Lee,https://apps.apple.com/us/developer/sangmook-lee/id979959391,"The easiest way to use the original size photos with white background. Landscape and portrait photos can be uploaded to instagram. MAIN MENU 1. edit photo - Change brightness - Edit photo with Aviary photo editor 2. edit frame - Turn on/off frame - Change frame color - Change frame size 3. add text or sticker (In-app purchase $1.99) - Add texts - Add stickers How to use user custom color? - Long press color chip. Finally, the geo location data can be preserved. - Please turn on the switch in the Settings menu. Thank you!"
1191337894,Photo & Video,Enlight Photofox: Digital Art,Photo Effects & Filters Studio,https://apps.apple.com/us/app/enlight-photofox-digital-art/id1191337894,2017-07-05,4.7,47204,83-10-4-1-3,free,0,USD,Offers In-App Purchases,Lightricks Ltd.,https://apps.apple.com/us/developer/lightricks-ltd/id606310584,"- Create art in a tap with Enlight Photofox, all on your iPhone. Experience a great way to express yourself and have fun with QuickArts to channel creativity   - Express yourself effortlessly with the latest technology that helps create the effects and art filters you see all over the internet. Best of all, there’s no experience necessary!     - With the Photofox photo art maker, you’ll soon have a masterpiece, whether you stick just to QuickArts or go beyond to master the details of photo editing with the advanced editor    - Ready to share what you created? Show your #photofox pride on Instagram for a chance to get featured in our feed!   BEAUTIFUL DOUBLE EXPOSURES   - The classic photography double exposure made easy. Just choose a photo, an Overlay, and let the Photofox advanced AI do the rest - Create more detailed double exposures with adjustable blending modes and layers in advanced editing - Mix photos in multiple ways for sophisticated effects and art    QUICK &amp; EASY DISPERSION   - Make your image disperse into pixels with ease - No need to learn complicated software to get this well-known effect    TINY PLANET &amp; OTHER COOL EFFECTS   - Turn any landscape into world of its own with this warping effect  - Surreal backgrounds and effects in a single tap  - An easy way to get into the art making world, and plenty of room to grow and become an artist - Special arrangements and compositions, made by Photofox, for Photofox with QuickArts technology     ADVANCED EDITING   - Advanced image correction with all necessary tools - heal, curves, intensity, and more - Layer technology for blending and building images with all necessary aspects - Control &amp; adjust it all: tonality, color, grain, vignette, fade, structure, intensity and much more - Masking and other design tools for all the details of your creation - Extra filters, elements, and more to be added by layer, moved around, and adjusted easily - Learn how through easy to follow tutorials     GLITCH ART   - A variety of artistic glitches that turn any normal photo into a mesmerizing masterpiece  - Glitch effects such as color split, pixel sorting, and more that put an edgy twist on any image - Make your glitches even more elaborate with advanced editing   ADD TEXT   - Make cards, posters, and banners by adding text to your photo art - Choose from a variety of different fonts, colors, and manipulations to make your text stand out - Get your message across by adding wording to your art   DRAW, PAINT &amp; ADD ELEMENTS   - Add details with both classic and unique artistic brushes - Artistic brushes add an extra touch    VARIED FUNCTIONALITY   - RAW support - Set the size of your background - Export to TIFF, PNG, or JPG format for different project needs - All creations are saved in the Your Creations category - access them at any time - Join a community of users, and compete in the Battles!   UNLIMITED ACCESS SUBSCRIPTION   - Subscribe for unlimited access to all features and content offered for purchase within Enlight Photofox. - Subscriptions are billed monthly or annually at the rate selected depending on the subscription plan. Alternatively, a one-time payment plan is available (this is not a subscription). - Subscriptions auto-renew at the cost of the chosen package, unless canceled 24-hours in advance prior to the end of the current period. The subscription fee is charged to your iTunes account at confirmation of purchase. You may manage your subscription and turn off auto-renewal by going to your Account Settings after purchase. Per Apple policy, no cancellation of the current subscription is allowed during active subscription period. Once purchased, refunds will not be provided for any unused portion of the term. - Terms of use: https://static.lightricks.com/legal/terms-of-use.pdf - Privacy policy: https://static.lightricks.com/legal/privacy-policy.pdf"
944665061,Photo & Video,Pro KnockOut-Mix Photo Editor,Background Eraser&Make Sticker,https://apps.apple.com/us/app/pro-knockout-mix-photo-editor/id944665061,2014-12-03,4.6,48994,79-10-5-2-5,free,0,USD,Offers In-App Purchases,Chi zhang,https://apps.apple.com/us/developer/chi-zhang/id1441778981,"The easy way to cutout(especially complex hair edge cutout) and composite photos, change background and apply effects to your photos. *MULTIPLE CUTOUT TOOLS -The automatic cutout tool: You just need to circle the object that you want to cut out, make a sticker out of any photo easily! -Manually selection tools: Lasso, instant alpha, eraser, a lot of manual tools to cutout if you are not satisfied with the result of the automatic cutout tool. -The new ""Hair Refine"" and ""Edge Refine"" tools, offering you a first glimpse of how much easier it could be to select hair, fur and other fine details in an image. *100+ FILTERS &amp; EFFECTS There are over 100 filters and effects to make your photos unique! *23 BLEND MODES *POWERFUL PHOTO EDITOR *TRANSPARENT PNG AND COLORFUL BACKGROUND JPG SUPPORT Knockout Plus subscription - You can subscribe for new weekly updates (every week, new images will be available for download) - Payment will be charged to iTunes Account at confirmation of purchase - You will be able to color all available images for the duration of the subscription - Subscription automatically renews for the same price and duration period as the original ""one week""/""one month""/""one year"" package unless auto-renew is turned off at least 24-hours before the end of the current period - Account will be charged for renewal within 24-hours prior to the end of the current period at the cost of the chosen package (weekly, monthly or yearly package) - Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's iTunes Account Settings after purchase - No cancellation of the current subscription is allowed during active subscription period - You may cancel a subscription during its free trial period via the subscription setting through your iTunes account. This must be done 24 hours before the end of the subscription period to avoid being charged. Please visit http://support.apple.com/kb/ht4098 for more information - You may turn off the auto-renewal of your subscription via your iTunes Account Settings. However, you are not able to cancel the current subscription during its active period - Any unused portion of a free-trial period, will be forfeited when the user purchases a Knockout Plus subscription Links to our Terms of Service and Privacy Policy can be found below Privacy Policy:http://www.godimage.mobi/policy Terms of Use: http://www.godimage.mobi/terms"
830286763,Photo & Video,Retouch Me: Body & Face Editor,"Skinny app, Beauty Selfie Fix",https://apps.apple.com/us/app/retouch-me-body-face-editor/id830286763,2014-05-11,4.4,11405,74-13-2-2-9,free,0,USD,Offers In-App Purchases,Good Retouch LP,https://apps.apple.com/us/developer/good-retouch-lp/id1341830827,"RetouchMe will turn your snaps into a model portfolio in a few minutes. Join over 20 MILLION users who love beauty editor RetouchMe!  RetouchMe is a unique body &amp; face correction service, which results are so excellent and high quality, that no one will guess that your photo has been processed! Do you want to improve your face and body?  You don`t have to learn professional photo editors and edit images by yourself, to get the perfect selfie! The designer team will make it for you at the highest level.  We can slim, resize, reshape and lengthen any part of your body. Just choose what you like to adjust and RetouchMe professionals will help you to slim the waist, remove belly fat, enlarge breast, have a flat stomach, remove acne, pimple and wrinkles, increase lips size, reduce nose, whiten teeth, make face thinner, remove cellulite and fat folds, make a smile, remove shadow, etc! All photos, portraits and selfies are being processed by human professional designers, who back up our app 24/7. ----------------------------------------------------- Key features of photo processing:  • breast augmentation; • waist slimming; • tummy reduction; • hips correction; • bun correction; • taking away the fat folds and cellulite; • legs lengthening; • arms slimming; • legs slimming; • correction of wrinkles, moles; • blemish and pimple remover • muscle gaining; • tanning; • nose correcting; • brackets removal; • face slimming; • teeth whitening; • lips augmentation; • tattoo removal; • hair volume; • eyes increasing; • making a smiley face; • ears reduction; • taking away the shine and gloss on face; • fix shadow; • red eyes removal; • grey hair covering; • iron clothes; • remove puffy eyes. ----------------------------------------------------- What are the results of the processing offers RetouchMe ? PERFECT FIGURE • thin waist • big and beautiful breasts • flat stomach • elastic tightened booty • thin arms • long and beautiful legs • increase muscle mass • elastic skin without cellulite and fatty folds  BEAUTIFUL FACE • removing acne, wrinkles, scars and birthmarks • removing stains and flaws on the face • alter your nose without plastic surgery • smoothen your skin and reduce blemishes • brighten dark circles under your eyes like concealer stick • reshape or refine jaw lines  • facelift: your face will be thin and fit • make your teeth white and remove the braces • color over grey hair  • remove red eyes • get a nice tan • anti glare The ultimate goal of RetouchMe’s photo designers team is to make retouch in a way that another viewer will not understand that photo was retouched. Next time before you share a photo in social networks, send it to RetouchMe - a lot of likes are guaranteed!  Today you can’t share photos on Instagram, Facebook, Snapchat, Twitter, Whatsapp, Telegram, Viber without RetouchMe’s processing. Perfect selfie photo is the key to the popularity in social networks! Retouch Me Subscriptions: Basic Retouching – Monthly is a subscription that provides 500 credits at the price of $9.99 and is updated monthly. Standart Retouching – Monthly is a subscription that provides 1000 credits at the price of $19.99 and is updated monthly. Optimal Retouching – Monthly is a subscription that provides 1500 credits at the price of $29.99 and is updated monthly. Premium Retouching – Monthly is a subscription that provides 2500 credits at the price of $49.99 and is updated monthly. Payments are charged to the user’s Apple ID account at confirmation of purchase. Subscriptions automatically renew unless the user cancels at least 24 hours before the end of the current period. The account is charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal. Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase. Terms of use https://retouchme.com/termsofuse/ Privacy policy  https://retouchme.com/privacypolicy/"
441651297,Photo & Video,Stop Motion Studio,Let's Make a Movie.,https://apps.apple.com/us/app/stop-motion-studio/id441651297,2011-09-06,4.5,15454,76-13-4-2-5,free,0,USD,Offers In-App Purchases,"CATEATER, LLC",https://apps.apple.com/us/developer/cateater-llc/id388444973,"Get Stop Motion Studio, the world’s easiest app to get you into stop motion moviemaking today! ****************************************** As seen on Apple's TV commercial “Life on iPad.” Stop Motion Studio: Check out the buzz... ""Stop-motion animation is a great way to bring toys and other objects to life — and learn the basics of filmmaking."" The New York Times ""Stop Motion Studio makes it easy to create your own stop-motion movies."" The Washington Post ""All you need is an iPhone or iPad, a tripod, the right software, and a bit of creativity."" PCMag ""Stop Motion Studio Brings Out the LEGO Moviemaking Geek in All of Us."" Technewsworld ****************************************** With it’s easy to use interface Stop Motion Studio lets you create beautiful movies like Wallace and Gromit or those groovy Lego shorts on YouTube. It's simple to use, deceptively powerful and insanely fun to play with. Stop Motion Studio is a powerful, full-featured movie editor with a whole host of features: • A simplistic, easy-to-use interface • Overlay mode showing the differences between frames • Animation guides to position animated objects more easily • Copy, paste, cut, and insert frames at any position • Interactive timeline so you never get lost, even if you have hundreds of frames Create beautiful movies: • Choose from a whole lot of unique titles, credits, and text cards or create your very own with the built-in editor • Give your movie the perfect look with different video filters • Enhance your movie with different foregrounds, backgrounds, aspect ratios, and fade effects  • Create a soundtrack using built-in music, sound effects, songs from your music library, or your narration • Rotoscoping: Import video clips and create stunning animations by drawing over it. • Green Screen: Change the background of your scene to make the figures you capture fly or appear anywhere you can imagine. • Connect a keyboard and use simple shortcuts to edit movies quickly Capture like a pro: • Capture with an adjustable time interval feature • Full camera control with automatic or manual white balance, focus and exposure, ISO and shutter speed • Use a second device as a remote camera • Use your Apple Watch as a remote shutter release • Use with your Wifi-enabled DSLR camera** Powerful, built-in layer-based image editor: • Add text and speech bubbles or create titles • Add facial expressions to LEGO® figures  • Touch up and enhance images, sketch, and paint • Wipe away unwanted objects with the eraser tool  • Merge frames to simulate fast movement Share with friends and family: • Save to your photo library or share to YouTube in 4K or 1080p • Save as iMessage sticker or animated GIF • Save all images for further processing • Easily transfer projects between devices using AirDrop, Dropbox or iCloud • Start creating on your mobile device and continue right where you left off on your Mac • Publish movies on Stop Motion TV for everyone to see * Some features require in-app purchases. All features are already included in the Pro version. ** Visit our support page for a list of supported cameras: https://helpdesk.cateater.com/help/en-us/3/7"
1051937863,Photo & Video,Adobe Spark Post,"Graphics, Stories, Video maker",https://apps.apple.com/us/app/adobe-spark-post/id1051937863,2015-12-16,4.9,107982,90-7-2-0-1,free,0,USD,Offers In-App Purchases,Adobe Inc.,https://apps.apple.com/us/developer/adobe-inc/id331646274,"""Discover new ways to design and animate graphics, video and Instagram stories. Engage on the go - no design skills needed! NEED A PLACE TO START? Start with our library of FREE Adobe Stock photos and illustrations. Save time with Adobe Spark Post’s free and exclusive professionally designed templates, filters, fonts, shapes, and icons. Automatically sync across mobile and desktop.  GOT SOMETHING TO SAY? Upload your photos, videos, and text, and remix with our professionally designed templates, filters and icons. Make it pop with cool effects and animations! Automatically resize using AI and Machine Learning so your content is optimized for any social platform. Share directly from Spark Post to social media. BUILDING A COMMUNITY? Build your brand by choosing your logo, colors and fonts. Apply your branding across all your projects in 1 tap. Tag your Post #AdobeSpark for a chance to be featured on our Instagram. NEED INSPIRATION? Watch Adobe Spark’s Creative Fitness Challenge on Youtube. Search Adobe Spark’s Inspiration wall for the thousands of collages, posters, flyers, evites, invitations, announcements, business graphics, advertisements, presentations, Facebook banners, Twitter banners, Youtube thumbnails, blog banners, cards, profile covers - you get the picture. Check out blog.adobespark.com for the latest tips &amp; tricks! ADOBE SPARK. Your design partner, your time-saver, your graphic design-, story- and video-maker. --- Follow @AdobeSpark online for the latest designs, features, and social media management tips. We want to hear from you! Get in touch hellopost@adobe.com or https://adobespark.zendesk.com"""
1255135442,Photo & Video,Enlight Videoleap Video Editor,"Combine, Edit & Overlay Videos",https://apps.apple.com/us/app/enlight-videoleap-video-editor/id1255135442,2017-09-23,4.6,32577,83-8-3-1-4,free,0,USD,Offers In-App Purchases,Lightricks Ltd.,https://apps.apple.com/us/developer/lightricks-ltd/id606310584,"Discover how fun and easy it is to create, high quality videos! Whether you want to make artistic, Hollywood-level films or simply share memories and funny moments with friends, Videoleap is a breakthrough video editor just for you. Movie making pros can take advantage of powerful high-end editing features.  Beginners and casual user will have fun cutting and combining clips simply, intuitively and on-the-go. Edit movies or create videos for Instagram with pro quality video editing tools. Add video effects, sounds effects, filters, green screen and more to create beautiful movies. Download Enlight Videoleap now and start creating amazing videos today. Movie Editing Tools • Keyframe animations. • Green screen/chroma key compositing. • Fit video clips to format - place clips on blank or colored canvas. • Non-destructive video editing. • Unlimited undo/redo. • Intuitive timeline with zoom for frame by frame precision. Video Special Effects • Prism, Defocus, Colorfy, Pixelate, Chromatic Aberration and more! • Text: variety of fonts, emojis, shadow, colors, opacity, and blending. • Unique, adjustable film filters for every moment. Creative Cinematic Compositions • Mix videos &amp; images together to create double exposures and artistic looks. • Layer-based editing! Add videos, effects, text and images then reorder them however you like. • Customize layers with transformation, masking, and blending modes. • Apply seamless, cinematic transitions to your clips. Precise Video Editing &amp; Rich Possibilities • Clip editing: trim, split, duplicate, flip, mirror, transform. • Color correction: adjust brightness, contrast, saturation and more. • Change aspect ratio and fit clips automatically. • Customize the color of your background. Sound Editing • Over 100 sound effects! • Dub audio and voice overs • Control audio volume and apply equalizer presets. And More! • In-app stock footage, including green videos and overlays! • Helpful mini-tutorials within each feature. • Projects are auto-saved. Work on them whenever, wherever. • Preview your work with full screen. Download Enlight Videoleap now and wow your followers with the videos you’ll create and edit on iPhone! --------- Unlimited Access Subscription - You can subscribe for unlimited access to all features and content offered for purchase within Enlight Videoleap. - Subscriptions are billed monthly or annually at the rate selected depending on the subscription plan. Alternatively, a one-time payment plan is available (this is not a subscription). - Subscriptions auto-renew at the cost of the chosen package, unless cancelled 24-hours in advance prior to the end of the current period. The subscription fee is charged to your iTunes account at confirmation of purchase. You may manage your subscription and turn off auto-renewal by going to your Account Settings after purchase. Per Apple policy, no cancellation of the current subscription is allowed during active subscription period. Once purchased, refunds will not be provided for any unused portion of the term. - If eligible for free trial and you subscribe before your free trial ends, the rest of your free trial period will be forfeited as soon as your purchase is confirmed. Subscriptions will start immediately after free trial ends unless cancelled at least 24 hours prior to the end of the trial period. - Terms of use: https://static.lightricks.com/legal/terms-of-use.pdf - Privacy policy: https://static.lightricks.com/legal/privacy-policy.pdf Enlight Videoleap is part of the Enlight Creativity Suite, including Enlight Photofox, Enlight Quickshot, and Enlight Pixaloop."
410005685,Photo & Video,TADAA – Camera Focus & Depth,Professional Photos? So Easy!,https://apps.apple.com/us/app/tadaa-camera-focus-depth/id410005685,2010-12-18,4.5,1809,78-11-3-2-6,free,0,USD,Offers In-App Purchases,menschmaschine Publishing GmbH,https://apps.apple.com/us/developer/menschmaschine-publishing-gmbh/id410005688,"Thanks to the millions of photographers around the globe for your love and support!  TADAA 6.6 - A fast, powerful HD editor – only for iOS. Features include:  - Selective Editing - Layers (Snapshot)  - Amazing Portrait Shots with RealDepth and Bokeh Blur - more than a dozen professional editing tools - more than 100 live-view filters - take photos with your iPhone that looks like from a professional camera  - all Full-Res - customize your TADAA: Get rid of tools &amp; filters you don't need and get new ones in the TADAA store  - Many of those Features available for FREE Thanks to the millions of photographers around the globe for your love and support!  TADAA Pro is a subscription service that you can subscribe to for $3.99 a month, $9.49 for 3 months or $28.99 per year.  Payment will be charged to the iTunes Account at confirmation of purchase and auto-renews at the same price unless disabled in the iTunes Account settings at least 24 hours before the end of the current subscription period. Your subscription can be managed in your iTunes Account settings. No cancellation of the current subscription is allowed during the active subscription period.  Terms and Conditions: http://tadaa.net/en-legal-terms.html  Privacy Policy: http://tadaa.net/en-legal-privacy.html"
1015059175,Photo & Video,A Color Story,,https://apps.apple.com/us/app/a-color-story/id1015059175,2016-01-18,4.8,21272,87-9-2-1-2,free,0,USD,Offers In-App Purchases,A Color Story LLC,https://apps.apple.com/us/developer/a-color-story-llc/id1015059174,"Named 'Best New App' and 'App of the Day' by Apple! Over 12 million installs and counting. A Color Story focuses on fresh photos and video, on-trend editing styles, and colors that pop. Rather than forcing you into a single look, the app has— • over 400 filters designed by top photographers and influencers, incl. purchases • over 120 movable effects, incl. purchases • over 20 advanced tools, including HSL, curves + selective editing, incl. purchases • custom filters saved from your editing steps • Instagram grid preview + planning • batch editing • options for both photos + videos  • NEW! Touch tools for more precise editing  Get complete access with ACS+ Membership, which includes— • unlimited access to all our filters &amp; effects • access to our Color+ tool • unlimited accounts added to grid planning MEMBERSHIP PRICING, TERMS, &amp; CONDITIONS ACS+ Yearly: The ACS+ Yearly membership is $24.99 USD per year. Pricing in other countries may vary, and charges may be converted to your local currency depending on the country you live in.  The ACS+ Yearly membership starts with a free 3-day trial period. Once the trial is over, you'll be charged $24.99 USD per year. Your ACS+ Yearly membership will automatically renew unless auto-renew is turned off at least 24 hours before the end of the current period. You can go to your Settings &gt; iTunes Account &amp; App Store &gt; Apple ID &gt; Subscriptions to manage your membership and turn auto-renew off. Your iTunes Account will be charged when the purchase is confirmed. Any unused portion of a free trial period will be forfeited when the user purchases a subscription during free trial. ACS+ Monthly: The ACS+ Monthly membership is $4.99 USD per month. Pricing in other countries may vary, and charges may be converted to your local currency depending on the country you live in.  The ACS+ Monthly membership automatically starts upon subscription and you'll be charged $4.99 USD per month. Your ACS+ Monthly membership will automatically renew unless auto-renew is turned off at least 24 hours before the end of the current period. You can go to your Settings &gt; iTunes Account &amp; App Store &gt; Apple ID &gt; Subscriptions to manage your membership and turn auto-renew off. Your iTunes Account will be charged when the purchase is confirmed. Any unused portion of a free trial period will be forfeited when the user purchases a subscription during free trial. Read our full Terms of Use here: https://acolorstory.com/terms-conditions/ Read our full Privacy Policy here: https://acolorstory.com/privacy/"
947792997,Photo & Video,Add Music To Video Editor,Intro Maker for Movie Editing,https://apps.apple.com/us/app/add-music-to-video-editor/id947792997,2014-12-11,4.6,34994,83-8-4-1-4,free,0,USD,Offers In-App Purchases,Add Music to Video Maker &amp; Editor LLC,https://apps.apple.com/us/developer/add-music-to-video-maker-editor-llc/id1464704795,"Get more likes and views on Instagram, Youtube &amp; Vine by adding background music or your own voice recording to your video!  But don’t just take our word for it: ""Thank you so much! I really needed a great app like this (as I am a YouTuber) Keep being great :)"" -  I gift ""This app is amazing now I can make amazing gaming videos and edit them through my phone"" - ToXicNinjaa FEATURES 1. Trim Video : Cut out any unwanted moments from the videos. 2. Trim Audio : Cut out any unwanted moments from the audios. 3. Multiple Tracks: Add unlimited audio tracks, music &amp; voice to your video. 4. Music Tracks: Choose from trailer, corporate, ukulele, horror etc. 5. Voice overs: Record your own voice over the video. 6. Positioning Tracks : Position your music tracks for perfect editing! 7. Share Videos : Share your creation on Vine, Snapchat, Instagram, Facebook or by E-mail.  INSTRUCTIONS 1. Import Video : import your video for editing 2. Trim &amp; Volume Control : Tap on the video slideline to control the volume and trim your video according to your need 3. Import Music : Tap on “TAP HERE TO ADD MUSIC” to add music tracks, song or your recording 4. Positioning Tracks : Long press on audio tracks and drag for perfect positioning 5. Save or Share : Save edited video to your library or Share on Facebook, Instagram or send via Email. Keep in touch to receive all updates right on your device. Feel free to ask any query on info.kitegames@gmail.com ! We would love to hear from you &amp; appreciate your suggestions.  So, lets make your memories even more amazing &amp; stunning. Download &amp; have fun while its free! Add Music To Video Editor Premium Subscription =================================== • Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase • Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicable Subscription plans: USD $4.99/week USD $9.99/month USD $49.99/year Subscriptions automatically renew unless they are turned off at least 24 hours before the end of the current period in account settings. Renewals are charged within 24-hours preceding the end of the current period. Payment is charged to iTunes Account at confirmation of purchase. Subscriptions are managed by the user. Terms of Service: http:https://sites.google.com/view/kgspolicy/terms-conditions Privacy: https://sites.google.com/view/kgspolicy/privacy-policy"
